election_year,tweet_id,created_at,content,lang,username,display_name,user_location,followers,following,statuses,verified,retweet_count,like_count,reply_count,place_name,country,source
2021,1439722886063869958,2021-09-19T22:47:39.000Z,"@JB75_CA @ConceptualJames 𝓘𝓯 the election is honest and Trudeau wins, the people of Canada deserve him.",en,Shrop54,shrop,,811,735,45042,False,0,0,0,,,x_api
2021,1439722714109906952,2021-09-19T22:46:58.000Z,Conservative leader Erin O’Toole calls #Trudeau pandemic election call in 4th wave of Covid surge ‘un-Canadian’ in final push for votes as campaign ends #cdnpoli #elxn44 https://t.co/SxMjbVDKgX,en,BCNewsWire,GlobeNewsWire,Worldwide,4294,827,69513,False,0,0,0,,,x_api
2021,1439722699106963457,2021-09-19T22:46:54.000Z,"@KyleFreePPC Based on @erinotoole  stated policies, whether it is Trudeau or O'Toole Canada will get the same thing",en,Sloan6A,JohnASloan6,,434,1633,14715,False,0,0,0,,,x_api
2021,1439722633029828608,2021-09-19T22:46:39.000Z,"@globalnews If the #TruAnon cultists in central Canada can clear their minds long enough to stop worshiping Trudeau’s hair, a real leader may be selected.",en,MtnSounder,Mark H,"British Columbia, Canada",885,1608,69781,False,0,1,0,,,x_api
2021,1439722553313013762,2021-09-19T22:46:20.000Z,"@lheureuxdaniel Libéral minoritaire qui gouvernera avec l'appui du NPD, même si celui-ci a moins de sièges que le Bloc. Comme à la précédente élection, le NPD s'avère de plus en plus comme l'aile ""gauche"" des Rouges. Une gouvernance bicéphale, avec un Bloc fort au Québec? Un Canada désuni?",fr,bcbg100,Marguerite Poulin,"Montréal, QUÉBEC",3962,3064,59190,False,0,3,1,,,x_api
2021,1439722456026025986,2021-09-19T22:45:56.000Z,"The Conservative Party of Canada and it’s leader @erinotoole is the ONLY ONE that can defeat @JustinTrudeau The Conservative’s are in a battle for votes against the BQ, Greens, NDP, Liberals, PPC and Maverick Party. Let’s not make this an easy win for Trudeau, vote for the CPC!🇨🇦 https://t.co/JTUidTvv85",en,geoff_buxcey,🇨🇦Geoff Buxcey (Ret. RCMP),"Alberta, Canada",27742,8181,37894,False,29,78,3,,,x_api
2021,1439722431032217601,2021-09-19T22:45:50.000Z,"@JTSavesCanada @sunlorrie ""Atlantic Canada, Quebec and Ontario are voting Liberal,""

Atlantic Canada, Montreal, Gatineau, Ottawa, and the Greater Toronto Area are voting Liberal 😉",en,EPCMRecruiter,Jonah Takalua,"Toronto, Canada",1116,3278,21551,False,0,0,0,,,x_api
2021,1439722341387341826,2021-09-19T22:45:29.000Z,@BowhunterJonny @kinsellawarren @canadianaco @wesley_davidson @SundanceConstr1 @gmbutts Never vote for @liberal_party . Liberals and @JustinTrudeau responsible for this . This is last chance Canada vote liberals out for good .,en,baldeep_boparai,Kevin 🇨🇦,India,601,23,29174,False,0,1,0,,,x_api
2021,1439722283099205638,2021-09-19T22:45:15.000Z,The People's Party of Canada is the new Liberal Party of Canada,en,ARICBRINDLEY1,ARIC COLBORNE BRINDLEY,,2558,5746,163463,False,0,1,0,,,x_api
2021,1439722257929080836,2021-09-19T22:45:09.000Z,"Nope, I’m proud to vote for @JustinTrudeau bc I share the 🍁 liberal party values. I truly believe PMJT &amp; the  @liberal_party are what’s best for Canadians &amp; 🇨🇦 I am a proud member of the party. I’ve explained to ppl what the conservatives “plan” &amp; beliefs are, facts #VoteLiberal https://t.co/2PzLdITe55",en,TremblayLau,Fully Fed Up Laurie fully vaxxed 👍,Canada/Quebec,499,1034,15505,False,0,1,1,,,x_api
2021,1439722182628806656,2021-09-19T22:44:51.000Z,"Make a plan with a friend or family member to volunteer for 1-2 hours to get out the vote!

Justin Trudeau and his team faced a global pandemic and delivered for Canadian citizens &amp; Canadian businesses.

They fairly deserve a majority to ensure progress.

#VoteLiberalMajority https://t.co/1Ae25F7kFv",en,notagentsmith,Not Agent Smith,,986,1590,226426,False,0,0,0,,,x_api
2021,1439722173623508992,2021-09-19T22:44:49.000Z,National Post: Sabrina Maddeaux: Canada is an angrier more divided place and Trudeau is to blame https://t.co/dLkFG3PIRR,en,eby_ben,Ben Eby,"Calgary, Alberta",1836,1481,16463,False,1,1,0,,,x_api
2021,1439722149636366337,2021-09-19T22:44:43.000Z,@GasPriceWizard I wouldn’t make much of this i was in montreal during the the 2015 campaign and almost all the Trudeau signs we’re defaced ( hopefully I am wrong),en,bigcatranger,fast as a cat,Dartmouth canada,76,451,4154,False,0,2,0,,,x_api
2021,1439722094691078151,2021-09-19T22:44:30.000Z,"for years the Bank of Canada held inflation to a limit of 
2%
but now the bank is appeasing socialist Trudeau's 
wild out of control SPENDING 
and
printing debt money 💰
leading to inflation
😥 
it's a socialist conspiracy 
to turn Canada to Venezuela https://t.co/DI34pl0Prt",en,soc_justice1,Plato,,2825,0,186384,False,0,0,0,,,x_api
2021,1439722093956980741,2021-09-19T22:44:30.000Z,"for years the Bank of Canada held inflation to a limit of 
2%
but now the bank is appeasing socialist Trudeau's 
wild out of control SPENDING 
and
printing debt money 💰
leading to inflation
😥 
it's a socialist conspiracy 
to turn Canada to Venezuela https://t.co/cMikLMlpdW",en,soc_justice1,Plato,,2825,0,186384,False,0,0,0,,,x_api
2021,1439722090589040640,2021-09-19T22:44:29.000Z,"for years the Bank of Canada held inflation to a limit of 
2%
but now the bank is appeasing socialist Trudeau's 
wild out of control SPENDING 
and
printing debt money 💰
leading to inflation
😥 
it's a socialist conspiracy 
to turn Canada to Venezuela https://t.co/2yPoFQHMBi",en,soc_justice1,Plato,,2825,0,186384,False,2,3,0,,,x_api
2021,1439722086046617601,2021-09-19T22:44:28.000Z,"@ezralevant @FolquesTony so that's what Trudeau meant when be boasted when elected in 2015 

“Canada is back !”",en,soc_justice1,Plato,,2825,0,186384,False,0,1,0,,,x_api
2021,1439722053578407942,2021-09-19T22:44:20.000Z,"@Blue22Dave @_DamnBucky @Brittan60572844 @Rigger50687190 @Boo15733919 @Berniceness @BTalumh @cutecanukgirl @Mile38751167 @traceitback @MrIrianKomar @Angela84Rose @CoulombeMax @HGReksun @JesseJamesII1 @HomeWorldof @SharonT20519250 @MTesla7 @PennyRaeWeaver1 @B_Caddiguy @ZackSlater54 @ItMakesUsWonder @TruthLion100 @hoath_mark @britboy77 @TheAlexBridge @14ReyRey @MrStache9 @bgirl0001 @erinotoole even they know The Justin can't be trusted 
the UN sucker country for refugees is Canada 😉
yet Trudeau was rejected for a seat
much desired by Justin
on the UN Security Council 
😥
even though he bribed poor countries with billions 🤑",en,soc_justice1,Plato,,2825,0,186384,False,9,14,0,,,x_api
2021,1439722048973156352,2021-09-19T22:44:19.000Z,"Did the Toronto Sun get any media funding ?
💰
It is against Trudeau all the time 
not a lap dog like Toronto Star https://t.co/GJYwzcIz5o",en,soc_justice1,Plato,,2825,0,186384,False,0,0,0,,,x_api
2021,1439722041196769281,2021-09-19T22:44:18.000Z,"Which Media Benefitted From The Trudeau Government's Covid-19 Funds? It is sad with the Fentanyl crisis and the many homeless that Trudeau has spent this huge amount for his own gain. 30,000 individuals could have $20,000 each instead. $600+M spent.  https://t.co/Ig1P7VRq9y",en,Islandguy333,Island Time 🇨🇦,,324,645,7645,False,0,0,0,,,x_api
2021,1439722025807908866,2021-09-19T22:44:14.000Z,"Your Progressive Conservative government will unfortunately not win your Canadian Federal Election tomorrow. Unfortunately your current Liberal government representing Canada will win this $600 million election. I would vote conservative, you worked hard. https://t.co/KMJWDASLlZ",en,GuySlider,Mark Slider,Canada,119,180,14476,False,0,0,0,,,x_api
2021,1439722020162392067,2021-09-19T22:44:13.000Z,"@MzmeriABCA .
Trudeau must go ! 

Stop the reckless spending Canada into bankruptcy! 

Trudeau must go !
.",en,Rex66992401,#LIEberalsMustGo - Rex agrees! (Black),"Sovereign Citizen, Toronto🇨🇦",573,488,65723,False,0,0,0,,,x_api
2021,1439722004240809987,2021-09-19T22:44:09.000Z,"The Liberal Party believes that mental health is an important aspect of everyone's wellbeing, and should be part of workplace health and safety. We have a comprehensive plan for mental health care across Canada, including ongoing funding through a Canada Mental Health Transfer.",en,FilomenaTassi,Filomena Tassi,"Hamilton, Ontario",12343,1084,13371,True,2,8,1,,,x_api
2021,1439722002772897792,2021-09-19T22:44:08.000Z,"Seniors built Canada, and we owe it to them to provide the care and support they need to live long, healthy lives. That’s why a Liberal government will invest $9B to ensure that long term care homes are adequately funded and that personal support workers are paid at least $25/hr.",en,FilomenaTassi,Filomena Tassi,"Hamilton, Ontario",12343,1084,13371,True,7,14,1,,,x_api
2021,1439721989451788293,2021-09-19T22:44:05.000Z,"Currently @338Canada has @liberal_party hitting only 6 seats in British Columbia, and @2closetocall pegs them around 8. Did someone say ""majority"" again? #cdnpoli",en,repdonsman456,Rhea Donsman,,428,195,6777,False,0,2,1,,,x_api
2021,1439721889912397825,2021-09-19T22:43:41.000Z,"@liberal_party You couldn’t even get around to wifi &amp; canoe sheds.

It’ll be another 155 years before Liberals do anything more than virtue signal for Canada’s Indigenous people.

#WifiEquippedCanoeSheds

#LiberalsFailedFN

#LiberalsFailedCanada

#Elxn44 https://t.co/5sHFO1APzN",en,itsTim_eh,Free West Citizen,Free Alberta,11126,10944,292536,False,2,7,1,,,x_api
2021,1439721624937377793,2021-09-19T22:42:38.000Z,"Canada's new govt can change course on the Meng file, acknowledge Justin Trudeau's blunder in pandering to Trump's political request to take Meng hostage, apologize to China, release Meng &amp; restore good relations with China
#MengWanzhou #FreeMengWanzhou #Cdnpoli #Elxn44 #Canada https://t.co/rR1bDaw0tI",en,HamiltonHcsw,HamiltonCoalition,,586,188,15083,False,2,1,1,,,x_api
2021,1439721566862934016,2021-09-19T22:42:24.000Z,"@nspector4 You mean the Liberal party of Canada under Justin Trudeau that failed to meet any of their emmission targets in 6 years?
How does that work?",en,AppsJoyce,joanne joyce,,594,212,24627,False,0,0,0,,,x_api
2021,1439721548949172226,2021-09-19T22:42:20.000Z,@leighfromcanada @karenmccrimmon I don’t know how anyone living in Canada looking at the mess made by their Liberal Government could say yes a I want four more years of this. #TrudeauMustGoNow,en,kevdritchie,Kevin Ritchie,,114,302,6018,False,0,0,0,,,x_api
2021,1439721536026415105,2021-09-19T22:42:17.000Z,"@christoaivalis Trudeau may be sorry that his crafty idea of selecting the shortest writ period possible backfired. 
https://t.co/MkOUjQkCPM",en,zeroguerre,Zero Guerre 🇵🇸🇵🇸,Treaty 7 Territory,615,1166,107990,False,0,0,0,,,x_api
2021,1439721521841328128,2021-09-19T22:42:14.000Z,"@RussSharp4 @LauraBabcock Maybe.
https://t.co/pQ0k1C9aWX
Polly’s predicted outcome, based on the measured sentiment of Canadians, for the next federal election. Polly sees a 45.7% chance of a Liberal majority, a 54.0% chance of a Liberal minority, a 0.2% chance of a Conservative minority.",en,AndrewRobDownes,Andrew Downes,"Hamilton, Ontario, Canada",82,368,4529,False,1,1,0,,,x_api
2021,1439721507580751878,2021-09-19T22:42:10.000Z,https://t.co/MzhYwfByfe you forgot to add the date. 2 weeks before covid shut down Canada. https://t.co/FuqiXGWzIj,en,Affleckthoughts,Nick,"Halifax, Nova Scotia",312,250,25081,False,0,0,0,,,x_api
2021,1439721454959046657,2021-09-19T22:41:58.000Z,"@RobGreg1970 Definitely not for the good of Canada. Just more of the same censorship, totalitarianism, and dictatorship. A conservative vote is a Liberal vote. #VotePPC for change.",en,EmM92421128,Em Clemmer #RejectAgenda2030,"Ontario, Canada",528,1898,14428,False,0,0,0,,,x_api
2021,1439721403754815491,2021-09-19T22:41:46.000Z,@mallarmaymays I will volunteer to drive Liberal voters to the polls in Vancouver-Granville... once I finish in Edmonton Centre.,en,ChalicothereX,Adam Threeze,the oubliette ,3373,2694,106214,False,0,2,0,,,x_api
2021,1439721380577087490,2021-09-19T22:41:40.000Z,@BowhunterJonny @RodgerStuckless @JaroGiesbrecht @liberal_party Trudeau Not a friend of the 1st Nations People. He has lied to them &amp; will continue to do so. Time to change things up in Ottawa or the lies will keep on happening.,en,CrystalSeahorse,CS,,1854,1014,182219,False,0,0,0,,,x_api
2021,1439721367868526592,2021-09-19T22:41:37.000Z,"@JLCWood2017 @CPC_HQ I'll tell all PPC voters, if O'Toole fails leading Canada, I will vote and support the PPC next election. All I beg is to give the CPC a chance to remove Trudeau from power. Vote CPC now and let the future decide. Canada deserves that chance.",en,PatriotInCanada,Lawrence Brown,Ontario (not GTA),2925,2980,21639,False,4,7,4,,,x_api
2021,1439721362864680967,2021-09-19T22:41:36.000Z,@NineNewsNancy He's a Liberal Canadian loon!,en,LAL9972,ULTRAMAGA LAL,Pa.,1552,3343,8474,False,0,0,0,,,x_api
2021,1439721347572195332,2021-09-19T22:41:32.000Z,@77BlueJays @JustinTrudeau @liberal_party @erinotoole @CPC_HQ @NDP @Canada @bankofcanada @cef_cce @wef @CdnPressNews I stick out my tongue for women's rights!,en,allenakbar17,Allen the 💣 akbar17,,52,182,2257,False,0,3,0,,,x_api
2021,1439721255167479812,2021-09-19T22:41:10.000Z,"@AndySwan Canadian men need to think twice, before following Trudeau's Orders.",en,delta_su,Dee Proud Conservative Boomer!,,3289,2389,84481,False,0,0,0,,,x_api
2021,1439721177451319297,2021-09-19T22:40:52.000Z,KINSELLA: Women know the real truth about Trudeau - Toronto Sun https://t.co/XhwbKTzD9z,en,carlCurrelley,carl currelley,"london ontario, canada",1306,1294,125826,False,0,1,0,,,x_api
2021,1439721028931002372,2021-09-19T22:40:16.000Z,"Dear Canada, volunteer tomorrow. 

Many Americans thought a rightwing Orange Man toxic &amp; stayed home or voted third party.

Justin Trudeau &amp; his team went up against our neighbours &amp; every other nation on the planet to secure vaccines for Canadians.

#VoteLiberalMajority https://t.co/Hihgc7YAwI",en,notagentsmith,Not Agent Smith,,986,1590,226426,False,0,0,0,,,x_api
2021,1439720991098347521,2021-09-19T22:40:07.000Z,"@JustinTrudeau So you want more time? Didn't you have six years?  You looked like a scruffy unhygienic Canadian beaver in the cottage you were hiding in not too long ago...

Apologies to any beavers that have been offended. 

#TrudeauHasGotToGo 
#TrudeausVanityElection 
#Trudeau",en,TrevorJameson7,ᴛʀᴇᴠᴏʀ ᴊ.,Canada,283,635,3951,False,0,0,0,,,x_api
2021,1439720931966930944,2021-09-19T22:39:53.000Z,@kkirkup @globeandmail Yet Trudeau praised Kenney on July 7/21 for Alberta's covid response. Just shows how fake Trudeau is by trashing Kenney now. PM nothing but a back stabbing weasel. Of course the media ignores that. https://t.co/N9SF5QpzSw,en,cco8226,RJ(Jimmy),"Edmonton, Alberta",10340,9210,120248,False,0,4,1,,,x_api
2021,1439720869580836867,2021-09-19T22:39:38.000Z,"@TheAce_Cleo @ShaunGallinger @MaximeBernier @CPC_HQ I voted for freedom! The Conservatives, who are the only Party that can stop Trudeau from his 2 censorship bills, mandatory vaccines &amp; get rid of an elitist idiot, Trudeau, trying to destroy Canada. CPC = Freedom  #VoteCPC #OTooleForPM #DontSplitTheVote #VoteBlue 
#VoteTrudeauOut",en,MarleneJF4,MarleneJF,"Kelowna, British Columbia",3743,3362,24862,False,0,0,2,"Kelowna, British Columbia",Canada,x_api
2021,1439720830137774087,2021-09-19T22:39:29.000Z,"@Can_ada @liberal_party Sorry, love Canada and will continue to fight for her survival. Both the right and left are totally out to lunch, just create divisive policy to get elected. Then, nada. As always.",en,rootcauseteam,Steve_Dodd 🇨🇦 - Digging for Real Causes,Global Citizen from Canada,2114,5175,77445,False,0,0,1,,,x_api
2021,1439720702349758465,2021-09-19T22:38:58.000Z,@han_dick @LoisRobb1 @MeaneyJim @WaytowichNeil @erinotoole @JustinTrudeau @liberal_party @theJagmeetSingh is a danger to Canada. #Elxn44,en,Nastydwyer,TABSURVIORCDN,,2244,3509,111992,False,0,0,0,,,x_api
2021,1439720588076060672,2021-09-19T22:38:31.000Z,@KaylaRi15506153 @isaac_driedger @NuckFanInCTown @TPostMillennial @TheoFleury14 I saw a projected liberal landslide here in nova scotia by the polls. We saw how that worked out,en,Jason22940024,J Turner,,15,108,1112,False,0,0,1,,,x_api
2021,1439720558892101637,2021-09-19T22:38:24.000Z,"@RebelNewsOnline Canadian citizens are now our pets.
-Trudeau",en,SouthTxGent,TexSon,The Republic Of Texas,3815,974,50210,False,0,0,0,,,x_api
2021,1439720526398689282,2021-09-19T22:38:16.000Z,@LongmanGill @CdnFacts @WheelmanRuss @dacarter68 @susanmontgreen @liberal_party @JustinTrudeau @NDP @CanadianPM @CPC_HQ @Canada https://t.co/X15jpNGC0u,qme,JimClar62700615,Jim Clark,"6"" Left Of The Middle Of Nowhe",55,31,1972,False,0,0,0,,,x_api
2021,1439720491359502337,2021-09-19T22:38:08.000Z,Canada’s Trudeau hammers rival over COVID-19 stance on last day of campaign https://t.co/VAU73YZqvo,en,zyiteblog,E-Scootersworld(Zyite.com),"Los Angeles, CA",1701,3748,1863661,False,0,0,0,,,x_api
2021,1439720286669008897,2021-09-19T22:37:19.000Z,"O’Toole: campaigning against Trudeau. 
Singh: campaigning against Trudeau.
Trudeau: campaigning FOR Canadians.  Campaigning FOR Canada. #VoteLiberalMajority #VoteLiberal",en,jayjaymoney,Jason G,,77,316,3403,False,1,1,0,,,x_api
2021,1439720228288491523,2021-09-19T22:37:05.000Z,My vote. My choice. https://t.co/5zVhk3ZwoJ,en,EliseCharlebois,SybilSpeaks,,114,358,11814,False,0,0,0,,,x_api
2021,1439720212799053825,2021-09-19T22:37:02.000Z,@inky_mark The biggest fail of wealthy anti- Trudeau crowd? Ontario 400 series highways should have had billboards lining them for months and months with these images and a selection of the many similar quotes.,en,maxinthevalley,B Maxwell,"Ontario, Canada",932,738,46238,False,0,0,0,,,x_api
2021,1439720160622006273,2021-09-19T22:36:49.000Z,"@liberal_party Already done,  for the Love of Canada and Canadians future…………………………..
I sure the hell didn’t vote for you!",en,Drskinn2,what?,,42,142,2807,False,0,0,0,,,x_api
2021,1439720004916764679,2021-09-19T22:36:12.000Z,canada has trudeau https://t.co/MzGPiusj52,en,sputn1ks,ky,"16 indig
she her",467,509,43915,False,0,0,1,,,x_api
2021,1439719999250345993,2021-09-19T22:36:11.000Z,"@JefferyLyn @LindCalgary @CBCNews @avneetdhillon Lol nice try. Those protesters are probably paid. Don’t know many ppl who could afford to follow the PM around the country and protest while maintains a full time job. Footage shows that several of them have been in BC, ON and other provinces. I will continue to vote liberal 🤷‍♀️",en,smacky12,Sheryl,Winnipeg Canada,347,97,59233,False,0,0,1,,,x_api
2021,1439719972947771394,2021-09-19T22:36:04.000Z,"@RuckyMaker @KathrynMathias1 @stephenlautens Patients from Manitoba came to Ontario during Wave 3. So it has happened, whether they go to Saskatchewan، Manitoba or Ontario. The premier of Alberta himself asked Ontario if they will take them, so Trudeau paid Kenney for him to do that ? 🤣😂. The distances your logic will go",en,residentJihadi,Kaleji,Canada,1146,3065,102775,False,0,0,1,,,x_api
2021,1439719953259655171,2021-09-19T22:36:00.000Z,"Good read for Liberal Lovers

A Trudeau is a VOTE AGAINST #WomensRights 
SUPPORT WOMEN stand up #elxn44vote   

➡️Abstain
➡️Vote NDP
➡️Vote CPC
➡️Don't support women

#cdnpoli #Elxn44  #Toronto #bcpoli #quebec #abpoli #ONpoli  #Canada #MeToo

https://t.co/8qVattKIau

#Montreal",en,Consume81958121,((( Consumer Protection ))),,1060,2885,14832,False,0,0,0,,,x_api
2021,1439719909903110144,2021-09-19T22:35:49.000Z,‘The most powerful person in Canada shouldn’t give a sh—’: Canada has mixed reaction to Trudeau defending wife from angry heckler – Yahoo News https://t.co/HiVebQMT7g,en,network_sage,Sage Garden Network,"Long Beach, CA",3,13,11524,False,0,0,0,,,x_api
2021,1439719850730041344,2021-09-19T22:35:35.000Z,"@Nancy178 @mohamadfakih8 @LPCPressBox @JustinTrudeau --I recall in early 2020 Trudeau sent tons of our PPE to China, leaving us with a shortage, then my business had to pay a lot more to buy it from China!
--in early 2020 Trudeau still let hundreds of people enter Canada from China. And for months people came in from nations.",en,ChooseWell314,Jane Doe 314,,255,4423,151,False,0,0,0,,,x_api
2021,1439719792873705472,2021-09-19T22:35:21.000Z,"@elonmusk @FiveTweetTSLA @tesla_lion @archillect It seems like he is engaging in very specific sabo eh?! Why would he NOT support a gr8 USA co? Seems very sus that he seems bent on assisting the CCP via loosening restrictions &amp; now allowing chip sales to Huawei. If Canada kicks out Trudeau tomorrow, consider building in Canada?",en,Panopticonomy,Laura Love,,23295,9406,79769,False,0,0,0,,,x_api
2021,1439719758941892615,2021-09-19T22:35:13.000Z,"For everyone who values freedom, less govt, less taxes, more financial freedom, more personal responsibility, and less govt micro management, its not too late to have a look at the PPC platform. Regardless of that, vote anything but Liberal. Canada depends on it. Cheers to all.",en,rick_ppc,Sloan,,21446,19904,33956,False,31,79,2,,,x_api
2021,1439719755837935616,2021-09-19T22:35:13.000Z,Don't forget Trudeau wasn't even in Canada when Covid struck...he was in Africa chasing a UN security seat.. instead of closing our borders..which never happened..this is all on him and Hadju 100%. https://t.co/9kku5ZvpBI,en,britboy77,Bernie Shaw 🇨🇦🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿,Vancouver Island B.C.,3003,2622,84255,False,8,9,0,,,x_api
2021,1439719699118395395,2021-09-19T22:34:59.000Z,"Liberals here in Canada lead by this woke idiot idolize Joe, Trudeau even uses Joe's stupid ""Build Back Better"" mantra, and Trudeau has been importing illegals for Biden, where do you think those illegal flights go... https://t.co/0pgWzfu5Td",en,rightofcentr,CanuckCon,,6,56,157,False,0,0,0,,,x_api
2021,1439719692994633728,2021-09-19T22:34:58.000Z,He made you do it!! #Trudeau #Canada https://t.co/OVW8ivtPht,en,InteriorWeathe1,Interior Weather & Wilderness Watchers - Joey Only,"Cariboo, BC, Canada",839,550,3118,False,1,0,0,,,x_api
2021,1439719559645122561,2021-09-19T22:34:26.000Z,"@RosemaryHamulka @Alberta_Rose63 @cafreeland @Joanne_NL @FureyAndrew @SeamusORegan @liberal_party As long as they're using photos from years ago, guess who? https://t.co/kGai6j1dbj",en,ImJulianAssange,Julian Assange,,84662,20747,19517,False,0,0,0,,,x_api
2021,1439719552368066562,2021-09-19T22:34:24.000Z,"Trudeau is the enemy
Rid Canada of this narcissist sociopath. https://t.co/MHAh495bEw",en,happyfinko,D€€🦊 ALBERTA FIRST 💙 💙 💙,Canada,8622,9465,608862,False,0,1,0,,,x_api
2021,1439719453009264640,2021-09-19T22:34:00.000Z,"@liberal_party ""training 50,000 personal support workers, raising  wages, to doubling the Home Accessibility Tax Credit, we’ll make sure every senior in Canada can get the care they need and deserve""

Why didn't Trudeau do this in the last 6 years? 
Long Term Care patients and seniors suffered!",en,Rex66992401,#LIEberalsMustGo - Rex agrees! (Black),"Sovereign Citizen, Toronto🇨🇦",573,488,65723,False,1,0,0,,,x_api
2021,1439719437502877700,2021-09-19T22:33:57.000Z,"While Trudeau was out running around canoeing, playing bouncer, ski hill bum &amp; drama teacher. Mr O'Toole was in the Canadian Air Force serving Canada &amp; protecting your freedoms. Remember this when you vote Monday. #WomanAgainstTrudeau https://t.co/JbvyQp0PVV",en,CrystalSeahorse,CS,,1854,1014,182219,False,0,1,0,,,x_api
2021,1439719382381326336,2021-09-19T22:33:44.000Z,"@MarcMillerVM Doesn't the Toronto Star get $120,000 a week in taxpayer subsidy from @liberal_party? That's certainly worth an endorsement, no?",en,CivilAdvantage1,Rod Giltaca,Canada,25423,2136,16960,False,29,133,8,,,x_api
2021,1439719357190377475,2021-09-19T22:33:38.000Z,@KenMorr56405221 Well I am from Ont and I can’t say this. With OToole you have a chance but with Trudeau it’s a zero chance. Trudeau want to kill the west and uses Ontario to do it #VoteTrudeauOut,en,JonJons2004,JJ,,446,259,36164,False,0,2,1,,,x_api
2021,1439719267948240904,2021-09-19T22:33:16.000Z,"@jmclennan8 Freedom is a right, not a privilege. Every Canadian, vaxed or unvaxed, is entitled to freedom. Trudeau needs a lesson on the Canadian Charter of Rights &amp; Freedoms. He also should review the EU Digital COVID Certificate. It is inclusive of ALL, vaxed &amp; unvaxed.",en,ScienceGuruMam,ScienceGuru,,1560,679,4013,False,0,1,1,,,x_api
2021,1439719253486223376,2021-09-19T22:33:13.000Z,"The STAR who endorsed (sort of) Trudeau has CPC ahead by a bit, but most importantly, LIBERALS down 5 seats from before the election, CPC up 5 seats ...

BIG question is: Will @JustinTrudeau  resign?? he put Canada through an election nobody wants during a pandemic &amp; LOST 5 seats",en,for_vaughan,If a tree falls in the woods we'll hear,,3744,4510,167951,False,0,3,0,,,x_api
2021,1439719040381976581,2021-09-19T22:32:22.000Z,"#VoteLiberal #Elxn44 
Alberta Liberal Virtual Rally! 
Click here to join:⤵️
https://t.co/ii0nHMsiOK 👈🖱️
👔🇨🇦🥳🥳👀",en,PRWLPC,PeaceRiver-Westlock-Liberals,,32,233,232,False,1,1,0,,,x_api
2021,1439718946786136068,2021-09-19T22:32:00.000Z,"@MercedesGlobal #Breaking @theJagmeetSingh @erinotoole 
WOW Trudeau MUST have known &amp; chose to Cover-up 
#Canada #WomensRights DENIED by @liberal_party 

#cdnpoli #Elxn44vote #Elxn44 #quebec #qcpoli #abpoli #TOpoli #ONpoli @ndp  #sskpoli #Mbpoli #nbpoli #nlpoli #Nspoli #ontario #Canada https://t.co/ssRxpDmo10",en,Consume81958121,((( Consumer Protection ))),,1060,2885,14832,False,0,0,0,,,x_api
2021,1439718939806814208,2021-09-19T22:31:58.000Z,"@davidgmac9 @BarackObama @JustinTrudeau Especially, considering the fact that he doesn't seem to know or even care about the fact that Trudeau is Canada's Trump. So many scandals. So many ethics violations. Not a feminist. Dresses in black face and body paint so many times he can't remember.",en,JLMrks,JaniceM,,15,122,667,False,0,1,0,,,x_api
2021,1439718921821691905,2021-09-19T22:31:54.000Z,@trukitten @AriGoldkind @erinotoole Can't really do that when Trudeau planted all the refugees in Toronto. BUT if he kept his promise and spread the seats more evenly it would.,en,kalexpoof,🇩🇪 Kelly 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Saskatchewan,364,569,8642,False,0,0,0,,,x_api
2021,1439718903056244737,2021-09-19T22:31:49.000Z,"EXCELLENT PODCAST!! 
LEARN MORE ABOUT THE #PPC - YOU OWE IT TO YOURSELF, YOUR FUTURE &amp; THIS COUNTRY'S FUTURE -  IN THE MOST IMPORTANT #elxn44vote
#Elxn44 IN #Canada HISTORY! 
#VOTE #Freedom!!! VOTE FOR OUR CHARTER!
VOTE FOR AN END TO #Trudeau DESTRUCTION!
https://t.co/agQVPPe7ux",en,LoraInAlberta,AlbertaGirl1 SAVE CANADA-BEFORE ITS TOO LATE,Alberta,1426,763,35993,False,0,0,0,,,x_api
2021,1439718867270463488,2021-09-19T22:31:41.000Z,"Rupa Subramanya: What AOC’s empty 'Tax the Rich' dress tells us about Trudeau and Singh https://t.co/L5ZLynNLei 
I like it and discernment, please. There's rich and kazillionaires like Bezos that for some reason are feted for joy riding to space!
Tom Wolfe?
The Right Stuff!",en,retireeme,🐦 Eunice,,797,82,65662,False,0,0,0,,,x_api
2021,1439718788023263234,2021-09-19T22:31:22.000Z,Calgary-Midnapore: Liberal GAIN https://t.co/iP4JmHsAcg,en,Cadeyrnn,cade,,3698,3940,187967,False,0,1,2,,,x_api
2021,1439718771170549768,2021-09-19T22:31:18.000Z,"@RosemaryHamulka @cafreeland @Joanne_NL @FureyAndrew @SeamusORegan @liberal_party I must add hydro revenues and cod collapse. 
Newfoundland is bankrupt. The young have to leave. Resources depleted. It didn’t have to be that way.",en,Millermiller115,Hannah Miller, Canada,7636,8400,27948,False,1,2,0,,,x_api
